prolificID,expName,t,trial,session,s,choice,outcome,destroyed,ff1,ff2,p1,p2,chosen_ff,chosen_s,model
668180f26a3b162091510589,FullPilot12,106,106,3,"(720, 280)",1,748,1,0.0,-1.0,0.5,0.12,0.0,720,True
668180f26a3b162091510589,FullPilot12,107,107,3,"(720, 280)",1,724,1,0.0,0.75,0.5,0.82,0.0,720,True
668180f26a3b162091510589,FullPilot12,108,108,3,"(620, 380)",1,597,0,0.75,-0.25,0.82,0.38,0.75,620,True
668180f26a3b162091510589,FullPilot12,109,109,3,"(720, 280)",1,714,1,0.0,-0.25,0.5,0.38,0.0,720,True
668180f26a3b162091510589,FullPilot12,110,110,3,"(720, 280)",1,747,0,0.0,-0.25,0.5,0.38,0.0,720,True
668180f26a3b162091510589,FullPilot12,111,111,3,"(720, 280)",1,747,0,-1.0,-0.5,0.12,0.27,-1.0,720,True
668180f26a3b162091510589,FullPilot12,112,112,3,"(620, 380)",2,385,1,-0.75,0.25,0.18,0.62,0.25,380,True
668180f26a3b162091510589,FullPilot12,113,113,3,"(620, 380)",2,384,0,-0.5,0.75,0.27,0.82,0.75,380,True
668180f26a3b162091510589,FullPilot12,114,114,3,"(620, 380)",1,654,1,0.5,1.0,0.73,0.88,0.5,620,True
668180f26a3b162091510589,FullPilot12,115,115,3,"(620, 380)",2,398,0,0.0,1.0,0.5,0.88,1.0,380,True
668180f26a3b162091510589,FullPilot12,116,116,3,"(620, 380)",2,349,1,-1.0,1.0,0.12,0.88,1.0,380,True
668180f26a3b162091510589,FullPilot12,117,117,3,"(620, 380)",1,621,1,0.5,0.75,0.73,0.82,0.5,620,True
668180f26a3b162091510589,FullPilot12,118,118,3,"(720, 280)",1,702,1,0.25,-1.0,0.62,0.12,0.25,720,True
668180f26a3b162091510589,FullPilot12,119,119,3,"(720, 280)",2,296,0,-0.75,0.75,0.18,0.82,0.75,280,True
668180f26a3b162091510589,FullPilot12,120,120,3,"(720, 280)",2,275,1,-0.75,0.75,0.18,0.82,0.75,280,True
668180f26a3b162091510589,FullPilot12,121,121,3,"(720, 280)",1,716,1,0.75,1.0,0.82,0.88,0.75,720,True
668180f26a3b162091510589,FullPilot12,122,122,3,"(620, 380)",1,634,1,0.75,-1.0,0.82,0.12,0.75,620,True
668180f26a3b162091510589,FullPilot12,123,123,3,"(720, 280)",1,702,1,0.75,0.5,0.82,0.73,0.75,720,True
668180f26a3b162091510589,FullPilot12,124,124,3,"(620, 380)",2,343,1,-0.75,1.0,0.18,0.88,1.0,380,True
668180f26a3b162091510589,FullPilot12,125,125,3,"(720, 280)",1,739,0,0.75,-0.5,0.82,0.27,0.75,720,True
668180f26a3b162091510589,FullPilot12,126,126,3,"(720, 280)",1,731,1,0.0,0.5,0.5,0.73,0.0,720,True
668180f26a3b162091510589,FullPilot12,127,127,3,"(720, 280)",1,728,1,1.0,0.25,0.88,0.62,1.0,720,True
668180f26a3b162091510589,FullPilot12,128,128,3,"(720, 280)",1,739,0,1.0,0.25,0.88,0.62,1.0,720,True
668180f26a3b162091510589,FullPilot12,129,129,3,"(620, 380)",1,581,1,0.25,0.5,0.62,0.73,0.25,620,True
668180f26a3b162091510589,FullPilot12,130,130,3,"(720, 280)",1,739,1,1.0,-0.5,0.88,0.27,1.0,720,True
668180f26a3b162091510589,FullPilot12,131,131,3,"(620, 380)",1,602,1,1.0,0.0,0.88,0.5,1.0,620,True
668180f26a3b162091510589,FullPilot12,132,132,3,"(720, 280)",1,700,1,-0.25,-1.0,0.38,0.12,-0.25,720,True
668180f26a3b162091510589,FullPilot12,133,133,3,"(720, 280)",1,703,1,0.75,-0.75,0.82,0.18,0.75,720,True
668180f26a3b162091510589,FullPilot12,134,134,3,"(720, 280)",2,257,1,-1.0,0.75,0.12,0.82,0.75,280,True
668180f26a3b162091510589,FullPilot12,135,135,3,"(620, 380)",2,375,0,-1.0,0.75,0.12,0.82,0.75,380,True
668180f26a3b162091510589,FullPilot12,136,136,3,"(720, 280)",1,744,0,-0.5,-0.75,0.27,0.18,-0.5,720,True
668180f26a3b162091510589,FullPilot12,137,137,3,"(280, 280)",1,263,1,0.75,-0.75,0.82,0.18,0.75,280,True
668180f26a3b162091510589,FullPilot12,138,138,3,"(720, 280)",1,711,0,0.75,0.0,0.82,0.5,0.75,720,True
668180f26a3b162091510589,FullPilot12,139,139,3,"(280, 280)",1,316,0,-0.25,-1.0,0.38,0.12,-0.25,280,True
668180f26a3b162091510589,FullPilot12,140,140,3,"(720, 280)",1,735,1,0.0,0.75,0.5,0.82,0.0,720,True
668180f26a3b162091510589,FullPilot12,141,141,3,"(620, 380)",1,610,1,1.0,0.75,0.88,0.82,1.0,620,True
668180f26a3b162091510589,FullPilot12,142,142,3,"(620, 380)",1,655,1,0.75,0.25,0.82,0.62,0.75,620,True
668180f26a3b162091510589,FullPilot12,143,143,3,"(620, 380)",2,413,0,-0.75,-0.25,0.18,0.38,-0.25,380,True
668180f26a3b162091510589,FullPilot12,144,144,3,"(720, 280)",1,726,1,0.25,-0.75,0.62,0.18,0.25,720,True
668180f26a3b162091510589,FullPilot12,145,145,3,"(620, 380)",2,358,0,-0.75,-0.25,0.18,0.38,-0.25,380,True
668180f26a3b162091510589,FullPilot12,146,146,3,"(720, 720)",1,698,0,-0.75,0.25,0.18,0.62,-0.75,720,True
668180f26a3b162091510589,FullPilot12,147,147,3,"(280, 280)",1,275,1,0.5,1.0,0.73,0.88,0.5,280,True
668180f26a3b162091510589,FullPilot12,148,148,3,"(620, 380)",2,396,1,-1.0,0.75,0.12,0.82,0.75,380,True
668180f26a3b162091510589,FullPilot12,149,149,3,"(720, 280)",1,698,1,0.25,0.75,0.62,0.82,0.25,720,True
668180f26a3b162091510589,FullPilot12,150,150,3,"(720, 280)",1,755,1,1.0,0.75,0.88,0.82,1.0,720,True
668180f26a3b162091510589,FullPilot12,151,151,3,"(620, 380)",1,646,1,0.5,-0.5,0.73,0.27,0.5,620,True
668180f26a3b162091510589,FullPilot12,152,152,3,"(720, 280)",1,759,0,-0.75,-0.5,0.18,0.27,-0.75,720,True
668180f26a3b162091510589,FullPilot12,153,153,3,"(720, 280)",2,296,1,-0.5,0.75,0.27,0.82,0.75,280,True
668180f26a3b162091510589,FullPilot12,154,154,3,"(720, 280)",1,745,0,-0.5,0.25,0.27,0.62,-0.5,720,True
668180f26a3b162091510589,FullPilot12,155,155,3,"(620, 380)",1,612,1,-0.5,-1.0,0.27,0.12,-0.5,620,True
668180f26a3b162091510589,FullPilot12,156,156,3,"(720, 280)",1,699,0,0.25,0.75,0.62,0.82,0.25,720,True
668180f26a3b162091510589,FullPilot12,157,157,3,"(280, 280)",1,307,0,0.0,1.0,0.5,0.88,0.0,280,True
668180f26a3b162091510589,FullPilot12,158,158,3,"(720, 280)",1,721,0,-0.25,-1.0,0.38,0.12,-0.25,720,True
668180f26a3b162091510589,FullPilot12,159,159,3,"(620, 380)",1,631,0,-0.5,-1.0,0.27,0.12,-0.5,620,True
668180f26a3b162091510589,FullPilot12,160,160,3,"(620, 380)",1,627,1,0.5,-0.5,0.73,0.27,0.5,620,True
668180f26a3b162091510589,FullPilot12,161,161,3,"(720, 280)",1,717,1,-0.25,0.5,0.38,0.73,-0.25,720,True
668180f26a3b162091510589,FullPilot12,162,162,3,"(720, 280)",1,731,1,0.75,1.0,0.82,0.88,0.75,720,True
668180f26a3b162091510589,FullPilot12,163,163,3,"(720, 280)",1,748,1,-0.5,-0.25,0.27,0.38,-0.5,720,True
668180f26a3b162091510589,FullPilot12,164,164,3,"(620, 380)",1,660,0,-0.5,-0.75,0.27,0.18,-0.5,620,True
668180f26a3b162091510589,FullPilot12,165,165,3,"(720, 280)",1,713,0,-0.5,-0.75,0.27,0.18,-0.5,720,True
668180f26a3b162091510589,FullPilot12,166,166,3,"(720, 280)",1,713,1,1.0,-1.0,0.88,0.12,1.0,720,True
668180f26a3b162091510589,FullPilot12,167,167,3,"(620, 380)",2,382,0,-1.0,-0.25,0.12,0.38,-0.25,380,True
668180f26a3b162091510589,FullPilot12,168,168,3,"(720, 280)",1,692,1,1.0,-0.5,0.88,0.27,1.0,720,True
668180f26a3b162091510589,FullPilot12,169,169,3,"(720, 280)",1,685,0,-1.0,-0.5,0.12,0.27,-1.0,720,True
668180f26a3b162091510589,FullPilot12,170,170,3,"(720, 280)",1,727,0,0.25,-0.25,0.62,0.38,0.25,720,True
668180f26a3b162091510589,FullPilot12,171,171,3,"(720, 280)",1,728,0,-0.75,0.0,0.18,0.5,-0.75,720,True
66b104dedef80475efe58141,FullPilot12,0,0,0,"(620, 280)",1,649,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,1,1,0,"(380, 280)",1,352,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,2,2,0,"(720, 280)",1,695,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,3,3,0,"(380, 280)",1,368,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,4,4,0,"(620, 380)",1,621,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,5,5,0,"(620, 380)",1,643,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,6,6,0,"(620, 280)",1,621,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,7,7,0,"(720, 280)",1,704,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,8,8,0,"(380, 720)",2,714,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,9,9,0,"(720, 280)",1,725,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,10,10,0,"(620, 280)",1,639,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,11,11,0,"(620, 380)",1,647,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,12,12,0,"(620, 720)",2,721,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,13,13,0,"(620, 720)",2,748,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,14,14,0,"(380, 720)",2,681,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,15,15,0,"(720, 280)",1,708,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,16,16,0,"(620, 720)",2,699,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,17,17,0,"(380, 720)",2,752,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,18,18,0,"(380, 280)",1,371,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,19,19,0,"(620, 280)",1,620,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,20,20,0,"(620, 280)",1,633,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,21,21,0,"(620, 280)",1,603,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,22,22,0,"(380, 280)",1,371,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,23,23,0,"(380, 720)",2,732,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,24,24,0,"(620, 280)",1,589,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,25,25,0,"(720, 280)",1,699,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,26,26,0,"(620, 380)",1,639,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,27,27,0,"(620, 380)",1,644,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,28,28,0,"(380, 280)",1,396,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,29,29,0,"(620, 720)",2,689,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,30,30,0,"(380, 280)",1,408,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,31,31,0,"(380, 280)",1,397,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,32,32,0,"(380, 720)",2,712,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,33,33,0,"(380, 720)",2,694,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,34,34,0,"(720, 280)",1,707,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,35,35,0,"(620, 720)",2,727,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,36,36,0,"(380, 720)",2,727,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,37,37,0,"(380, 720)",2,744,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,38,38,0,"(620, 380)",1,600,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,39,39,0,"(620, 720)",2,725,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,40,40,0,"(380, 280)",1,348,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,41,41,0,"(620, 380)",1,585,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,42,42,0,"(620, 720)",2,707,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,43,43,0,"(620, 280)",1,610,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,44,44,0,"(620, 380)",1,621,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,45,45,0,"(720, 280)",1,719,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,46,46,0,"(620, 720)",2,681,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,47,47,0,"(720, 280)",1,703,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,0,0,1,"(500, 500)",1,500,0,-0.75,0.5,0.18,0.73,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,1,1,1,"(500, 500)",1,500,1,0.0,0.25,0.5,0.62,0.0,500,True
66b104dedef80475efe58141,FullPilot12,2,2,1,"(500, 500)",1,500,1,-0.25,-0.5,0.38,0.27,-0.25,500,True
66b104dedef80475efe58141,FullPilot12,3,3,1,"(500, 500)",1,500,0,-1.0,-0.5,0.12,0.27,-1.0,500,True
66b104dedef80475efe58141,FullPilot12,4,4,1,"(500, 500)",1,500,1,0.75,-0.75,0.82,0.18,0.75,500,True
66b104dedef80475efe58141,FullPilot12,5,5,1,"(500, 500)",1,500,0,-0.75,-0.25,0.18,0.38,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,6,6,1,"(500, 500)",1,500,0,0.0,1.0,0.5,0.88,0.0,500,True
66b104dedef80475efe58141,FullPilot12,7,7,1,"(500, 500)",1,500,1,0.25,-0.75,0.62,0.18,0.25,500,True
66b104dedef80475efe58141,FullPilot12,8,8,1,"(500, 500)",1,500,0,-1.0,-0.25,0.12,0.38,-1.0,500,True
66b104dedef80475efe58141,FullPilot12,9,9,1,"(500, 500)",1,500,1,0.25,-0.5,0.62,0.27,0.25,500,True
66b104dedef80475efe58141,FullPilot12,10,10,1,"(500, 500)",1,500,0,-0.75,-1.0,0.18,0.12,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,11,11,1,"(500, 500)",1,500,1,1.0,-1.0,0.88,0.12,1.0,500,True
66b104dedef80475efe58141,FullPilot12,12,12,1,"(500, 500)",1,500,0,-0.5,1.0,0.27,0.88,-0.5,500,True
66b104dedef80475efe58141,FullPilot12,13,13,1,"(500, 500)",1,500,1,0.0,-0.25,0.5,0.38,0.0,500,True
66b104dedef80475efe58141,FullPilot12,14,14,1,"(500, 500)",1,500,1,0.25,-0.25,0.62,0.38,0.25,500,True
66b104dedef80475efe58141,FullPilot12,15,15,1,"(500, 500)",1,500,0,-0.75,1.0,0.18,0.88,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,16,16,1,"(500, 500)",1,500,1,0.75,0.0,0.82,0.5,0.75,500,True
66b104dedef80475efe58141,FullPilot12,17,17,1,"(500, 500)",1,500,0,0.0,0.75,0.5,0.82,0.0,500,True
66b104dedef80475efe58141,FullPilot12,18,18,1,"(500, 500)",1,500,1,0.5,-0.75,0.73,0.18,0.5,500,True
66b104dedef80475efe58141,FullPilot12,19,19,1,"(500, 500)",1,500,1,-0.5,-0.75,0.27,0.18,-0.5,500,True
66b104dedef80475efe58141,FullPilot12,20,20,1,"(500, 500)",1,500,0,-0.75,0.0,0.18,0.5,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,21,21,1,"(500, 500)",1,500,0,-0.25,-0.75,0.38,0.18,-0.25,500,True
66b104dedef80475efe58141,FullPilot12,22,22,1,"(500, 500)",1,500,1,0.75,1.0,0.82,0.88,0.75,500,True
66b104dedef80475efe58141,FullPilot12,23,23,1,"(500, 500)",1,500,1,1.0,-0.75,0.88,0.18,1.0,500,True
66b104dedef80475efe58141,FullPilot12,24,24,1,"(500, 500)",1,500,1,0.5,-1.0,0.73,0.12,0.5,500,True
66b104dedef80475efe58141,FullPilot12,25,25,1,"(500, 500)",1,500,0,0.25,0.5,0.62,0.73,0.25,500,True
66b104dedef80475efe58141,FullPilot12,26,26,1,"(500, 500)",1,500,0,0.5,0.75,0.73,0.82,0.5,500,True
66b104dedef80475efe58141,FullPilot12,27,27,1,"(500, 500)",1,500,1,0.0,-0.5,0.5,0.27,0.0,500,True
66b104dedef80475efe58141,FullPilot12,28,28,1,"(500, 500)",1,500,1,-0.25,0.75,0.38,0.82,-0.25,500,True
66b104dedef80475efe58141,FullPilot12,29,29,1,"(500, 500)",1,500,0,-1.0,-0.75,0.12,0.18,-1.0,500,True
66b104dedef80475efe58141,FullPilot12,30,30,1,"(500, 500)",1,500,0,1.0,-0.25,0.88,0.38,1.0,500,True
66b104dedef80475efe58141,FullPilot12,31,31,1,"(500, 500)",1,500,0,0.25,0.0,0.62,0.5,0.25,500,True
66b104dedef80475efe58141,FullPilot12,32,32,1,"(500, 500)",1,500,0,0.25,0.75,0.62,0.82,0.25,500,True
66b104dedef80475efe58141,FullPilot12,33,33,1,"(500, 500)",1,500,1,-1.0,0.5,0.12,0.73,-1.0,500,True
66b104dedef80475efe58141,FullPilot12,34,34,1,"(500, 500)",1,500,0,0.0,-0.75,0.5,0.18,0.0,500,True
66b104dedef80475efe58141,FullPilot12,35,35,1,"(500, 500)",1,500,1,0.5,-0.25,0.73,0.38,0.5,500,True
66b104dedef80475efe58141,FullPilot12,36,36,1,"(500, 500)",1,500,1,0.5,0.0,0.73,0.5,0.5,500,True
66b104dedef80475efe58141,FullPilot12,37,37,1,"(500, 500)",1,500,1,-0.5,-0.25,0.27,0.38,-0.5,500,True
66b104dedef80475efe58141,FullPilot12,38,38,1,"(500, 500)",1,500,0,0.75,-1.0,0.82,0.12,0.75,500,True
66b104dedef80475efe58141,FullPilot12,39,39,1,"(500, 500)",1,500,0,-0.5,-1.0,0.27,0.12,-0.5,500,True
66b104dedef80475efe58141,FullPilot12,40,40,1,"(500, 500)",1,500,1,0.0,0.5,0.5,0.73,0.0,500,True
66b104dedef80475efe58141,FullPilot12,41,41,1,"(500, 500)",1,500,1,-0.25,0.5,0.38,0.73,-0.25,500,True
66b104dedef80475efe58141,FullPilot12,42,42,1,"(500, 500)",1,500,1,0.0,-1.0,0.5,0.12,0.0,500,True
66b104dedef80475efe58141,FullPilot12,43,43,1,"(500, 500)",1,500,0,1.0,0.5,0.88,0.73,1.0,500,True
66b104dedef80475efe58141,FullPilot12,44,44,1,"(500, 500)",1,500,1,0.5,-0.5,0.73,0.27,0.5,500,True
66b104dedef80475efe58141,FullPilot12,45,45,1,"(500, 500)",1,500,1,0.25,1.0,0.62,0.88,0.25,500,True
66b104dedef80475efe58141,FullPilot12,46,46,1,"(500, 500)",1,500,0,-0.75,-0.5,0.18,0.27,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,47,47,1,"(500, 500)",1,500,1,-0.75,0.75,0.18,0.82,-0.75,500,True
66b104dedef80475efe58141,FullPilot12,0,0,2,"(720, 280)",1,743,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,1,1,2,"(380, 280)",1,347,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,2,2,2,"(380, 280)",1,390,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,3,3,2,"(620, 380)",1,618,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,4,4,2,"(380, 720)",2,699,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,5,5,2,"(620, 720)",2,699,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,6,6,2,"(620, 720)",2,740,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,7,7,2,"(380, 720)",2,691,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,8,8,2,"(620, 280)",1,621,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,9,9,2,"(380, 720)",2,754,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,10,10,2,"(620, 720)",2,719,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,11,11,2,"(620, 380)",1,628,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,12,12,2,"(620, 380)",1,613,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,13,13,2,"(620, 720)",2,708,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,14,14,2,"(620, 380)",1,655,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,15,15,2,"(380, 280)",1,366,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,16,16,2,"(620, 380)",1,617,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,17,17,2,"(620, 380)",1,607,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,18,18,2,"(620, 380)",1,623,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,19,19,2,"(620, 280)",1,631,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,20,20,2,"(380, 720)",2,754,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,21,21,2,"(620, 280)",1,584,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,22,22,2,"(720, 280)",1,755,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,23,23,2,"(620, 720)",2,718,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,24,24,2,"(620, 280)",1,608,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,25,25,2,"(620, 280)",1,617,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,26,26,2,"(380, 720)",2,741,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,27,27,2,"(620, 720)",2,758,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,28,28,2,"(620, 280)",1,656,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,29,29,2,"(380, 280)",1,351,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,30,30,2,"(620, 380)",1,641,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,31,31,2,"(720, 280)",1,749,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,32,32,2,"(380, 720)",2,720,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,33,33,2,"(380, 280)",1,389,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,34,34,2,"(720, 280)",1,707,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,35,35,2,"(380, 280)",1,403,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,36,36,2,"(620, 720)",2,690,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,37,37,2,"(620, 280)",1,600,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,38,38,2,"(720, 280)",1,687,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,39,39,2,"(380, 280)",1,358,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,40,40,2,"(380, 720)",2,750,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,41,41,2,"(380, 280)",1,383,1,,,1.0,1.0,,380,True
66b104dedef80475efe58141,FullPilot12,42,42,2,"(720, 280)",1,697,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,43,43,2,"(380, 720)",2,729,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,44,44,2,"(620, 280)",1,654,1,,,1.0,1.0,,620,True
66b104dedef80475efe58141,FullPilot12,45,45,2,"(720, 280)",1,719,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,46,46,2,"(720, 280)",1,753,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,47,47,2,"(620, 720)",2,722,1,,,1.0,1.0,,720,True
66b104dedef80475efe58141,FullPilot12,0,0,3,"(620, 380)",2,358,0,0.5,-1.0,0.73,0.12,-1.0,380,True
66b104dedef80475efe58141,FullPilot12,1,1,3,"(280, 280)",1,292,0,-0.75,0.5,0.18,0.73,-0.75,280,True
66b104dedef80475efe58141,FullPilot12,2,2,3,"(620, 380)",1,621,1,0.25,1.0,0.62,0.88,0.25,620,True
66b104dedef80475efe58141,FullPilot12,3,3,3,"(720, 280)",1,689,0,0.0,-0.75,0.5,0.18,0.0,720,True
66b104dedef80475efe58141,FullPilot12,4,4,3,"(620, 380)",1,651,1,0.0,-0.75,0.5,0.18,0.0,620,True
66b104dedef80475efe58141,FullPilot12,5,5,3,"(720, 280)",1,758,1,0.75,-0.25,0.82,0.38,0.75,720,True
66b104dedef80475efe58141,FullPilot12,6,6,3,"(620, 380)",1,651,0,0.25,-0.75,0.62,0.18,0.25,620,True
66b104dedef80475efe58141,FullPilot12,7,7,3,"(620, 380)",2,371,1,-0.5,1.0,0.27,0.88,1.0,380,True
66b104dedef80475efe58141,FullPilot12,8,8,3,"(720, 280)",1,741,1,0.0,1.0,0.5,0.88,0.0,720,True
66b104dedef80475efe58141,FullPilot12,9,9,3,"(620, 380)",1,599,1,0.75,-0.75,0.82,0.18,0.75,620,True
66b104dedef80475efe58141,FullPilot12,10,10,3,"(620, 380)",1,585,1,0.25,-0.75,0.62,0.18,0.25,620,True
66b104dedef80475efe58141,FullPilot12,11,11,3,"(720, 280)",1,719,0,0.0,0.25,0.5,0.62,0.0,720,True
66b104dedef80475efe58141,FullPilot12,12,12,3,"(720, 280)",1,742,0,-1.0,0.5,0.12,0.73,-1.0,720,True
66b104dedef80475efe58141,FullPilot12,13,13,3,"(620, 380)",1,589,0,-0.5,-0.75,0.27,0.18,-0.5,620,True
66b104dedef80475efe58141,FullPilot12,14,14,3,"(620, 380)",1,631,1,1.0,-1.0,0.88,0.12,1.0,620,True
66b104dedef80475efe58141,FullPilot12,15,15,3,"(620, 380)",1,627,1,0.0,-1.0,0.5,0.12,0.0,620,True
66b104dedef80475efe58141,FullPilot12,16,16,3,"(720, 280)",1,751,1,0.5,0.75,0.73,0.82,0.5,720,True
66b104dedef80475efe58141,FullPilot12,17,17,3,"(720, 280)",1,740,0,-1.0,-0.25,0.12,0.38,-1.0,720,True
66b104dedef80475efe58141,FullPilot12,18,18,3,"(720, 280)",1,757,1,0.5,-0.25,0.73,0.38,0.5,720,True
